Pair_ID,Layer,CosineSimilarity,LayerwiseActivationDistance,AttentionEntropy,SubspaceSimilarity,CKASimilarity
CC-006,6,0.43399322032928467,18.178112030029297,0.01544952392578125,0.2737919604836098,0.9982362328309048
CC-006,7,0.4239736497402191,20.851520538330078,0.01667308807373047,0.2398492137061902,0.9950937588382267
CC-006,8,0.40673935413360596,23.33767318725586,0.017502784729003906,0.2515772896454553,0.9917992624500066
CC-006,9,0.3951479196548462,25.13357925415039,0.014695167541503906,0.2601272118843683,0.9925068309839953
CC-006,10,0.40565457940101624,27.49953842163086,0.014632225036621094,0.26566867796106175,0.9892950259735835
CC-006,11,0.3911183178424835,29.835494995117188,0.013072013854980469,0.24914785317158591,0.9880484874525901
CC-006,12,0.3957963287830353,32.058738708496094,0.010859489440917969,0.23332023866228743,0.9867991901414994
CC-006,13,0.4169924855232239,34.45066833496094,0.010294914245605469,0.22506714735664762,0.9833296796001807
CC-006,14,0.4139448404312134,36.59613800048828,0.011568069458007812,0.20311416033042837,0.9805228652832934
CC-006,15,0.41721105575561523,39.850372314453125,0.013129234313964844,0.20845657044886634,0.9734808555604472
CC-006,16,0.4033430516719818,44.28977584838867,0.01772594451904297,0.1747209681820381,0.9598340675414718
CC-006,17,0.3853248655796051,50.44355010986328,0.01639842987060547,0.14727607514893185,0.9385536870810779
CC-006,18,0.3873659074306488,57.843360900878906,0.014391899108886719,0.1335345526055658,0.8962492689950416
CC-006,19,0.39536696672439575,64.72713470458984,0.011307716369628906,0.11684253683229966,0.8453500732987663
CC-006,20,0.40564262866973877,71.48443603515625,0.007503509521484375,0.11423889324844068,0.7840766943820525
CC-006,21,0.4264877438545227,80.72342681884766,0.00032520294189453125,0.09662269996825945,0.6427128823181831
CC-006,22,0.44280099868774414,93.14938354492188,0.000843048095703125,0.06829795167431771,0.34056330726272716
CC-006,23,0.5022461414337158,109.52194213867188,0.0035314559936523438,0.055715189462187106,0.13605020148041194
CC-006,24,0.37239623069763184,306.46392822265625,0.02312755584716797,0.03778042606557283,0.05276244940756165
CC-007,0,0.5329219102859497,0.6957247853279114,0.0008230209350585938,0.37889481097691063,0.7794372983058458
CC-007,1,0.6133037209510803,7.35098934173584,0.011800765991210938,0.18336630961108769,0.9859844916493403
CC-007,2,0.5406235456466675,9.733991622924805,0.00748443603515625,0.18129089478999255,0.9933153350602493
CC-007,3,0.49089401960372925,11.955135345458984,0.0012159347534179688,0.17725988259651976,0.999151423024942
CC-007,4,0.46239548921585083,14.214887619018555,0.0033588409423828125,0.17533633787259814,0.9988694147788174
CC-007,5,0.4381839632987976,16.533010482788086,0.0076503753662109375,0.18180351066550238,0.9979356773041724
CC-007,6,0.42553919553756714,18.611896514892578,0.008927345275878906,0.17476578235856963,0.9977556244101045
CC-007,7,0.4145019054412842,20.907691955566406,0.009131431579589844,0.2027230713921312,0.9934345649147873
CC-007,8,0.4007527530193329,23.350330352783203,0.0050258636474609375,0.2347368705891786,0.9897645607211949
CC-007,9,0.3974671959877014,24.875953674316406,0.0047740936279296875,0.24449812186618242,0.9908869951198346
CC-007,10,0.41109782457351685,26.869779586791992,0.00527191162109375,0.24301925793257645,0.9868560707193341
CC-007,11,0.3951305150985718,28.915157318115234,0.0024862289428710938,0.2425206171783012,0.9870449013699333
CC-007,12,0.40440917015075684,30.843971252441406,0.0027875900268554688,0.23338308983940959,0.9871677126816776
CC-007,13,0.4205397963523865,33.3079833984375,0.0016183853149414062,0.22727535349152747,0.9838258487987437
CC-007,14,0.4200361967086792,35.34811019897461,0.0026712417602539062,0.21295062750901267,0.9839011269664963
CC-007,15,0.4231998920440674,38.39238739013672,0.005440711975097656,0.22557455537164484,0.9785826713339428
CC-007,16,0.4101097583770752,42.628299713134766,0.008558273315429688,0.21935217318912106,0.9720868445905413
CC-007,17,0.38079899549484253,49.34440231323242,0.005627632141113281,0.18926866495242284,0.9546177966388923
CC-007,18,0.35939061641693115,57.30124282836914,0.0026941299438476562,0.18670780699538497,0.9220713068412536
CC-007,19,0.3473106622695923,64.42190551757812,0.002166748046875,0.15844923957147153,0.8800020695463799
CC-007,20,0.3470790982246399,72.07601928710938,0.0018138885498046875,0.13428685125440207,0.8167183701390669
CC-007,21,0.3482479453086853,82.74353790283203,0.0018978118896484375,0.09129493340854383,0.6908907178448419
CC-007,22,0.3474540710449219,95.57612609863281,0.001354217529296875,0.06388674908658919,0.463851756774361
CC-007,23,0.4129275679588318,113.82389068603516,0.004113197326660156,0.013567428750847666,0.18164635956812222
CC-007,24,0.13142603635787964,329.95245361328125,0.0026540756225585938,0.003195240762392774,0.0721270698135022
CC-008,0,0.5281132459640503,0.6985751986503601,0.0009326934814453125,0.379805224598395,0.779250896884256
CC-008,1,0.6083481311798096,7.400382041931152,0.011618614196777344,0.1800926378877168,0.9793720498661764
CC-008,2,0.5281400680541992,9.78409481048584,0.0038785934448242188,0.20741760208583218,0.9930825669084037
CC-008,3,0.45344090461730957,12.43127155303955,0.000324249267578125,0.20464142102684943,0.9991676681140855
CC-008,4,0.4140828847885132,14.881980895996094,0.005999565124511719,0.19770268607032215,0.9990362261761692
CC-008,5,0.3807942271232605,17.73324203491211,0.006245613098144531,0.1602356404629187,0.9982701457896463
CC-008,6,0.3637644052505493,19.93733787536621,0.0046787261962890625,0.18675703152934975,0.9983849532938741
CC-008,7,0.35115885734558105,22.573076248168945,0.004569053649902344,0.18571053755845332,0.9974804807596807
CC-008,8,0.33825522661209106,24.822330474853516,0.0046291351318359375,0.1755739170857059,0.9967437890302698
CC-008,9,0.32108578085899353,26.802932739257812,0.0038995742797851562,0.18856567283366676,0.9955773996605752
CC-008,10,0.3310883045196533,28.788421630859375,0.0014410018920898438,0.2003916909627239,0.9945220251310085
CC-008,11,0.3315402865409851,30.691692352294922,0.000148773193359375,0.18541985730338517,0.9930559459290558
CC-008,12,0.32582157850265503,33.37664794921875,0.0021753311157226562,0.1615613119335766,0.9907751362145777
CC-008,13,0.35302281379699707,36.004215240478516,0.003983497619628906,0.14827581362181885,0.986871312876045
CC-008,14,0.3483307361602783,38.39166259765625,0.00395965576171875,0.15495387802233654,0.9839724130008914
CC-008,15,0.35313963890075684,42.346092224121094,0.004860877990722656,0.17175011920705008,0.9763148111825388
CC-008,16,0.34175369143486023,47.82465744018555,0.005814552307128906,0.17994146214159204,0.9631027460331006
CC-008,17,0.3289988338947296,54.1148567199707,0.005218505859375,0.1733781736772694,0.9363901994737336
CC-008,18,0.3192499577999115,62.23133087158203,0.005475044250488281,0.14854932840488683,0.8803120232201117
CC-008,19,0.3082858920097351,69.79380798339844,0.006319999694824219,0.1315759213166894,0.8172586340824926
